,standard,forecast,지역,예보,강수확률(%),popul
3727,2020-02-11,2020-02-14,충청북도,구름많음,30.0,1600007
3728,2020-02-11,2020-02-14,충청남도,구름많음,30.0,2123709
3729,2020-02-11,2020-02-14,강원영서,구름많음,30.0,770751
3730,2020-02-11,2020-02-14,강원영동,구름많음,30.0,770751
3731,2020-02-11,2020-02-14,전라북도,구름많음,30.0,1818917
3732,2020-02-11,2020-02-14,전라남도,흐림,40.0,1868745
3733,2020-02-11,2020-02-14,경상북도,흐림,40.0,2665836
3734,2020-02-11,2020-02-14,경상남도,흐리고 비,70.0,3362553
3735,2020-02-12,2020-02-15,서울.인천.경기,구름많음,20.0,25925799
3736,2020-02-12,2020-02-15,충청북도,구름많음,20.0,1600007
3737,2020-02-12,2020-02-15,충청남도,구름많음,20.0,2123709
3738,2020-02-12,2020-02-15,강원영서,구름많음,20.0,770751
3739,2020-02-12,2020-02-15,강원영동,흐리고 비,80.0,770751
3740,2020-02-12,2020-02-15,전라북도,구름많음,20.0,1818917
3741,2020-02-12,2020-02-15,전라남도,구름많음,20.0,1868745
3742,2020-02-12,2020-02-15,경상북도,구름많음,30.0,2665836
3743,2020-02-12,2020-02-15,경상남도,구름많음,30.0,3362553
3744,2020-02-13,2020-02-16,서울.인천.경기,흐리고 눈,90.0,25925799
3745,2020-02-13,2020-02-16,충청북도,흐리고 눈,100.0,1600007
3746,2020-02-13,2020-02-16,충청남도,흐리고 눈,100.0,2123709
3747,2020-02-13,2020-02-16,강원영서,흐리고 눈,100.0,770751
3748,2020-02-13,2020-02-16,강원영동,흐리고 비,70.0,770751
3749,2020-02-13,2020-02-16,전라북도,흐리고 눈,100.0,1818917
3750,2020-02-13,2020-02-16,전라남도,흐리고 비/눈,100.0,1868745
3751,2020-02-13,2020-02-16,경상북도,흐리고 비/눈,80.0,2665836
3752,2020-02-13,2020-02-16,경상남도,흐리고 비,70.0,3362553
3753,2020-02-14,2020-02-17,서울.인천.경기,흐리고 눈,70.0,25925799
3754,2020-02-14,2020-02-17,충청북도,흐리고 눈,90.0,1600007
3755,2020-02-14,2020-02-17,충청남도,흐리고 눈,100.0,2123709
3756,2020-02-14,2020-02-17,강원영서,흐리고 눈,80.0,770751
3757,2020-02-14,2020-02-17,강원영동,흐림,40.0,770751
3758,2020-02-14,2020-02-17,전라북도,흐리고 눈,100.0,1818917
3759,2020-02-14,2020-02-17,전라남도,흐리고 눈,100.0,1868745
3760,2020-02-14,2020-02-17,경상북도,구름많음,30.0,2665836
3761,2020-02-14,2020-02-17,경상남도,구름많음,30.0,3362553
3762,2020-02-15,2020-02-18,서울.인천.경기,맑음,0.0,25925799
3763,2020-02-15,2020-02-18,충청북도,맑음,0.0,1600007
3764,2020-02-15,2020-02-18,충청남도,맑음,0.0,2123709
3765,2020-02-15,2020-02-18,강원영서,맑음,0.0,770751
3766,2020-02-15,2020-02-18,강원영동,맑음,0.0,770751
3767,2020-02-15,2020-02-18,전라북도,구름많음,20.0,1818917
3768,2020-02-15,2020-02-18,전라남도,구름많음,30.0,1868745
3769,2020-02-15,2020-02-18,경상북도,맑음,0.0,2665836
3770,2020-02-15,2020-02-18,경상남도,맑음,0.0,3362553
3771,2020-02-16,2020-02-19,서울.인천.경기,구름많음,20.0,25925799
3772,2020-02-16,2020-02-19,충청북도,구름많음,20.0,1600007
3773,2020-02-16,2020-02-19,충청남도,구름많음,20.0,2123709
3774,2020-02-16,2020-02-19,강원영서,구름많음,20.0,770751
3775,2020-02-16,2020-02-19,강원영동,맑음,0.0,770751
3776,2020-02-16,2020-02-19,전라북도,구름많음,20.0,1818917
3777,2020-02-16,2020-02-19,전라남도,구름많음,20.0,1868745
3778,2020-02-16,2020-02-19,경상북도,맑음,0.0,2665836
3779,2020-02-16,2020-02-19,경상남도,맑음,0.0,3362553
3780,2020-02-17,2020-02-20,서울.인천.경기,구름많음,20.0,25925799
3781,2020-02-17,2020-02-20,충청북도,구름많음,20.0,1600007
3782,2020-02-17,2020-02-20,충청남도,구름많음,20.0,2123709
3783,2020-02-17,2020-02-20,강원영서,구름많음,20.0,770751
3784,2020-02-17,2020-02-20,강원영동,맑음,0.0,770751
3785,2020-02-17,2020-02-20,전라북도,구름많음,20.0,1818917
3786,2020-02-17,2020-02-20,전라남도,구름많음,20.0,1868745
3787,2020-02-17,2020-02-20,경상북도,구름많음,20.0,2665836
3788,2020-02-17,2020-02-20,경상남도,구름많음,20.0,3362553
3789,2020-02-18,2020-02-21,서울.인천.경기,구름많음,30.0,25925799
3790,2020-02-18,2020-02-21,충청북도,구름많음,30.0,1600007
3791,2020-02-18,2020-02-21,충청남도,구름많음,30.0,2123709
3792,2020-02-18,2020-02-21,강원영서,구름많음,30.0,770751
3793,2020-02-18,2020-02-21,강원영동,구름많음,30.0,770751
3794,2020-02-18,2020-02-21,전라북도,구름많음,30.0,1818917
3795,2020-02-18,2020-02-21,전라남도,구름많음,20.0,1868745
3796,2020-02-18,2020-02-21,경상북도,구름많음,20.0,2665836
3797,2020-02-18,2020-02-21,경상남도,구름많음,20.0,3362553
3798,2020-02-19,2020-02-22,서울.인천.경기,구름많고 비,80.0,25925799
3799,2020-02-19,2020-02-22,충청북도,구름많고 비,90.0,1600007
3800,2020-02-19,2020-02-22,충청남도,구름많고 비,90.0,2123709
3801,2020-02-19,2020-02-22,강원영서,구름많고 비/눈,100.0,770751
3802,2020-02-19,2020-02-22,강원영동,구름많고 비,60.0,770751
3803,2020-02-19,2020-02-22,전라북도,구름많고 비,90.0,1818917
3804,2020-02-19,2020-02-22,전라남도,구름많고 비,80.0,1868745
3805,2020-02-19,2020-02-22,경상북도,구름많고 비,60.0,2665836
3806,2020-02-19,2020-02-22,경상남도,구름많고 비,70.0,3362553
3807,2020-02-20,2020-02-23,서울.인천.경기,맑음,0.0,25925799
3808,2020-02-20,2020-02-23,충청북도,맑음,0.0,1600007
3809,2020-02-20,2020-02-23,충청남도,맑음,0.0,2123709
3810,2020-02-20,2020-02-23,강원영서,맑음,0.0,770751
3811,2020-02-20,2020-02-23,강원영동,맑음,0.0,770751
3812,2020-02-20,2020-02-23,전라북도,맑음,0.0,1818917
3813,2020-02-20,2020-02-23,전라남도,맑음,0.0,1868745
3814,2020-02-20,2020-02-23,경상북도,맑음,0.0,2665836
3815,2020-02-20,2020-02-23,경상남도,맑음,0.0,3362553
3816,2020-02-21,2020-02-24,서울.인천.경기,맑음,0.0,25925799
3817,2020-02-21,2020-02-24,충청북도,맑음,0.0,1600007
3818,2020-02-21,2020-02-24,충청남도,맑음,0.0,2123709
3819,2020-02-21,2020-02-24,강원영서,구름많음,30.0,770751
3820,2020-02-21,2020-02-24,강원영동,맑음,0.0,770751
3821,2020-02-21,2020-02-24,전라북도,맑음,0.0,1818917
3822,2020-02-21,2020-02-24,전라남도,맑음,0.0,1868745
3823,2020-02-21,2020-02-24,경상북도,맑음,0.0,2665836
3824,2020-02-21,2020-02-24,경상남도,맑음,0.0,3362553
3825,2020-02-22,2020-02-25,서울.인천.경기,흐리고 비,100.0,25925799
3826,2020-02-22,2020-02-25,충청북도,흐리고 비,100.0,1600007
3827,2020-02-22,2020-02-25,충청남도,흐리고 비,100.0,2123709
3828,2020-02-22,2020-02-25,강원영서,흐리고 비,100.0,770751
3829,2020-02-22,2020-02-25,강원영동,흐리고 비,100.0,770751
3830,2020-02-22,2020-02-25,전라북도,흐리고 비,100.0,1818917
3831,2020-02-22,2020-02-25,전라남도,흐리고 비,100.0,1868745
3832,2020-02-22,2020-02-25,경상북도,흐리고 비,100.0,2665836
3833,2020-02-22,2020-02-25,경상남도,흐리고 비,100.0,3362553
3834,2020-02-23,2020-02-26,서울.인천.경기,구름많음,20.0,25925799
3835,2020-02-23,2020-02-26,충청북도,구름많음,20.0,1600007
3836,2020-02-23,2020-02-26,충청남도,구름많음,20.0,2123709
3837,2020-02-23,2020-02-26,강원영서,구름많음,20.0,770751
3838,2020-02-23,2020-02-26,강원영동,흐리고 비/눈,100.0,770751
3839,2020-02-23,2020-02-26,전라북도,구름많음,40.0,1818917
3840,2020-02-23,2020-02-26,전라남도,흐림,40.0,1868745
3841,2020-02-23,2020-02-26,경상북도,흐림,40.0,2665836
3842,2020-02-23,2020-02-26,경상남도,흐림,40.0,3362553
3843,2020-02-24,2020-02-27,서울.인천.경기,맑음,0.0,25925799
3844,2020-02-24,2020-02-27,충청북도,맑음,0.0,1600007
3845,2020-02-24,2020-02-27,충청남도,맑음,0.0,2123709
3846,2020-02-24,2020-02-27,강원영서,구름많음,20.0,770751
3847,2020-02-24,2020-02-27,강원영동,흐리고 눈,100.0,770751
3848,2020-02-24,2020-02-27,전라북도,맑음,0.0,1818917
3849,2020-02-24,2020-02-27,전라남도,맑음,0.0,1868745
3850,2020-02-24,2020-02-27,경상북도,구름많음,40.0,2665836
3851,2020-02-24,2020-02-27,경상남도,구름많음,20.0,3362553
3852,2020-02-25,2020-02-28,서울.인천.경기,흐림,40.0,25925799
3853,2020-02-25,2020-02-28,충청북도,구름많음,30.0,1600007
3854,2020-02-25,2020-02-28,충청남도,구름많음,30.0,2123709
3855,2020-02-25,2020-02-28,강원영서,구름많음,30.0,770751
3856,2020-02-25,2020-02-28,강원영동,구름많음,30.0,770751
3857,2020-02-25,2020-02-28,전라북도,흐림,40.0,1818917
3858,2020-02-25,2020-02-28,전라남도,흐림,40.0,1868745
3859,2020-02-25,2020-02-28,경상북도,구름많음,30.0,2665836
3860,2020-02-25,2020-02-28,경상남도,구름많음,30.0,3362553
3861,2020-02-26,2020-02-29,서울.인천.경기,구름많음,40.0,25925799
3862,2020-02-26,2020-02-29,충청북도,구름많음,30.0,1600007
3863,2020-02-26,2020-02-29,충청남도,구름많음,30.0,2123709
3864,2020-02-26,2020-02-29,강원영서,구름많고 비/눈,70.0,770751
3865,2020-02-26,2020-02-29,강원영동,맑음,20.0,770751
3866,2020-02-26,2020-02-29,전라북도,구름많음,30.0,1818917
3867,2020-02-26,2020-02-29,전라남도,구름많음,20.0,1868745
3868,2020-02-26,2020-02-29,경상북도,구름많음,20.0,2665836
3869,2020-02-26,2020-02-29,경상남도,구름많음,40.0,3362553
3870,2020-02-27,2020-03-01,서울.인천.경기,맑음,0.0,25925799
3871,2020-02-27,2020-03-01,충청북도,구름많음,20.0,1600007
3872,2020-02-27,2020-03-01,충청남도,구름많음,30.0,2123709
3873,2020-02-27,2020-03-01,강원영서,구름많음,20.0,770751
3874,2020-02-27,2020-03-01,강원영동,흐림,40.0,770751
3875,2020-02-27,2020-03-01,전라북도,구름많음,30.0,1818917
3876,2020-02-27,2020-03-01,전라남도,구름많음,30.0,1868745
3877,2020-02-27,2020-03-01,경상북도,구름많음,30.0,2665836
3878,2020-02-27,2020-03-01,경상남도,구름많음,30.0,3362553
3879,2020-02-28,2020-03-02,서울.인천.경기,맑음,20.0,25925799
3880,2020-02-28,2020-03-02,충청북도,맑음,20.0,1600007
3881,2020-02-28,2020-03-02,충청남도,맑음,20.0,2123709
3882,2020-02-28,2020-03-02,강원영서,구름많고 비/눈,60.0,770751
3883,2020-02-28,2020-03-02,강원영동,맑음,20.0,770751
3884,2020-02-28,2020-03-02,전라북도,구름많음,40.0,1818917
3885,2020-02-28,2020-03-02,전라남도,구름많음,20.0,1868745
3886,2020-02-28,2020-03-02,경상북도,구름많음,20.0,2665836
3887,2020-02-28,2020-03-02,경상남도,맑음,0.0,3362553
3888,2020-02-29,2020-03-03,서울.인천.경기,맑음,0.0,25925799
3889,2020-02-29,2020-03-03,충청북도,맑음,0.0,1600007
3890,2020-02-29,2020-03-03,충청남도,맑음,0.0,2123709
3891,2020-02-29,2020-03-03,강원영서,맑음,0.0,770751
3892,2020-02-29,2020-03-03,강원영동,흐림,40.0,770751
3893,2020-02-29,2020-03-03,전라북도,맑음,0.0,1818917
3894,2020-02-29,2020-03-03,전라남도,맑음,0.0,1868745
3895,2020-02-29,2020-03-03,경상북도,맑음,0.0,2665836
3896,2020-02-29,2020-03-03,경상남도,구름많음,20.0,3362553
3897,2020-03-01,2020-03-04,서울.인천.경기,흐리고 비/눈,60.0,25925799
3898,2020-03-01,2020-03-04,충청북도,구름많고 비/눈,60.0,1600007
3899,2020-03-01,2020-03-04,충청남도,흐리고 비,60.0,2123709
3900,2020-03-01,2020-03-04,강원영서,흐리고 눈,90.0,770751
3901,2020-03-01,2020-03-04,강원영동,구름많고 눈,60.0,770751
3902,2020-03-01,2020-03-04,전라북도,흐리고 비,60.0,1818917
3903,2020-03-01,2020-03-04,전라남도,구름많음,40.0,1868745
3904,2020-03-01,2020-03-04,경상북도,구름많음,30.0,2665836
3905,2020-03-01,2020-03-04,경상남도,구름많음,20.0,3362553
3906,2020-03-02,2020-03-05,서울.인천.경기,맑음,0.0,25925799
3907,2020-03-02,2020-03-05,충청북도,맑음,0.0,1600007
3908,2020-03-02,2020-03-05,충청남도,맑음,0.0,2123709
3909,2020-03-02,2020-03-05,강원영서,맑음,0.0,770751
3910,2020-03-02,2020-03-05,강원영동,맑음,20.0,770751
3911,2020-03-02,2020-03-05,전라북도,맑음,0.0,1818917
3912,2020-03-02,2020-03-05,전라남도,맑음,0.0,1868745
3913,2020-03-02,2020-03-05,경상북도,맑음,0.0,2665836
3914,2020-03-02,2020-03-05,경상남도,맑음,0.0,3362553
3915,2020-03-03,2020-03-06,서울.인천.경기,맑음,0.0,25925799
3916,2020-03-03,2020-03-06,충청북도,맑음,0.0,1600007
3917,2020-03-03,2020-03-06,충청남도,맑음,0.0,2123709
3918,2020-03-03,2020-03-06,강원영서,맑음,0.0,770751
3919,2020-03-03,2020-03-06,강원영동,맑음,0.0,770751
3920,2020-03-03,2020-03-06,전라북도,맑음,0.0,1818917
3921,2020-03-03,2020-03-06,전라남도,맑음,0.0,1868745
3922,2020-03-03,2020-03-06,경상북도,맑음,0.0,2665836
3923,2020-03-03,2020-03-06,경상남도,맑음,0.0,3362553
3924,2020-03-04,2020-03-07,서울.인천.경기,구름많음,30.0,25925799
3925,2020-03-04,2020-03-07,충청북도,흐림,40.0,1600007
3926,2020-03-04,2020-03-07,충청남도,흐림,40.0,2123709
3927,2020-03-04,2020-03-07,강원영서,구름많음,30.0,770751
3928,2020-03-04,2020-03-07,강원영동,구름많음,30.0,770751
3929,2020-03-04,2020-03-07,전라북도,흐리고 비/눈,70.0,1818917
3930,2020-03-04,2020-03-07,전라남도,흐리고 비/눈,80.0,1868745
3931,2020-03-04,2020-03-07,경상북도,흐림,40.0,2665836
3932,2020-03-04,2020-03-07,경상남도,흐리고 비,70.0,3362553
3933,2020-03-05,2020-03-08,서울.인천.경기,맑음,0.0,25925799
3934,2020-03-05,2020-03-08,충청북도,맑음,20.0,1600007
3935,2020-03-05,2020-03-08,충청남도,맑음,20.0,2123709
3936,2020-03-05,2020-03-08,강원영서,맑음,10.0,770751
3937,2020-03-05,2020-03-08,강원영동,맑음,20.0,770751
3938,2020-03-05,2020-03-08,전라북도,맑음,20.0,1818917
3939,2020-03-05,2020-03-08,전라남도,맑음,20.0,1868745
3940,2020-03-05,2020-03-08,경상북도,흐림,40.0,2665836
3941,2020-03-05,2020-03-08,경상남도,구름많고 비,70.0,3362553
3942,2020-03-06,2020-03-09,서울.인천.경기,구름많음,20.0,25925799
3943,2020-03-06,2020-03-09,충청북도,맑음,10.0,1600007
3944,2020-03-06,2020-03-09,충청남도,구름많음,30.0,2123709
3945,2020-03-06,2020-03-09,강원영서,구름많음,20.0,770751
3946,2020-03-06,2020-03-09,강원영동,구름많음,20.0,770751
3947,2020-03-06,2020-03-09,전라북도,구름많음,20.0,1818917
3948,2020-03-06,2020-03-09,전라남도,구름많음,30.0,1868745
3949,2020-03-06,2020-03-09,경상북도,구름많음,30.0,2665836
3950,2020-03-06,2020-03-09,경상남도,구름많음,30.0,3362553
3951,2020-03-07,2020-03-10,서울.인천.경기,흐리고 비,90.0,25925799
3952,2020-03-07,2020-03-10,충청북도,흐리고 비,100.0,1600007
3953,2020-03-07,2020-03-10,충청남도,흐리고 비,100.0,2123709
3954,2020-03-07,2020-03-10,강원영서,흐리고 비,90.0,770751
3955,2020-03-07,2020-03-10,강원영동,흐리고 비,100.0,770751
3956,2020-03-07,2020-03-10,전라북도,흐리고 비,100.0,1818917
3957,2020-03-07,2020-03-10,전라남도,흐리고 비,100.0,1868745
3958,2020-03-07,2020-03-10,경상북도,흐리고 비,100.0,2665836
3959,2020-03-07,2020-03-10,경상남도,흐리고 비,100.0,3362553
3960,2020-03-08,2020-03-11,서울.인천.경기,맑음,0.0,25925799
3961,2020-03-08,2020-03-11,충청북도,맑음,0.0,1600007
3962,2020-03-08,2020-03-11,충청남도,맑음,0.0,2123709
3963,2020-03-08,2020-03-11,강원영서,맑음,0.0,770751
3964,2020-03-08,2020-03-11,강원영동,맑음,20.0,770751
3965,2020-03-08,2020-03-11,전라북도,맑음,0.0,1818917
3966,2020-03-08,2020-03-11,전라남도,맑음,0.0,1868745
3967,2020-03-08,2020-03-11,경상북도,맑음,0.0,2665836
3968,2020-03-08,2020-03-11,경상남도,맑음,0.0,3362553
3969,2020-03-09,2020-03-12,서울.인천.경기,맑음,0.0,25925799
3970,2020-03-09,2020-03-12,충청북도,맑음,0.0,1600007
3971,2020-03-09,2020-03-12,충청남도,맑음,0.0,2123709
3972,2020-03-09,2020-03-12,강원영서,맑음,0.0,770751
3973,2020-03-09,2020-03-12,강원영동,맑음,0.0,770751
3974,2020-03-09,2020-03-12,전라북도,맑음,0.0,1818917
3975,2020-03-09,2020-03-12,전라남도,맑음,0.0,1868745
3976,2020-03-09,2020-03-12,경상북도,맑음,0.0,2665836
3977,2020-03-09,2020-03-12,경상남도,맑음,0.0,3362553
3978,2020-03-10,2020-03-13,서울.인천.경기,흐리고 비/눈,70.0,25925799
3979,2020-03-10,2020-03-13,충청북도,흐림,40.0,1600007
3980,2020-03-10,2020-03-13,충청남도,흐림,40.0,2123709
3981,2020-03-10,2020-03-13,강원영서,흐리고 비/눈,80.0,770751
3982,2020-03-10,2020-03-13,강원영동,구름많음,30.0,770751
3983,2020-03-10,2020-03-13,전라북도,흐림,40.0,1818917
3984,2020-03-10,2020-03-13,전라남도,구름많음,20.0,1868745
3985,2020-03-10,2020-03-13,경상북도,구름많음,20.0,2665836
3986,2020-03-10,2020-03-13,경상남도,구름많음,20.0,3362553
3987,2020-03-11,2020-03-14,서울.인천.경기,맑음,0.0,25925799
3988,2020-03-11,2020-03-14,충청북도,맑음,0.0,1600007
3989,2020-03-11,2020-03-14,충청남도,맑음,0.0,2123709
3990,2020-03-11,2020-03-14,강원영서,맑음,0.0,770751
3991,2020-03-11,2020-03-14,강원영동,맑음,10.0,770751
3992,2020-03-11,2020-03-14,전라북도,맑음,0.0,1818917
3993,2020-03-11,2020-03-14,전라남도,맑음,0.0,1868745
3994,2020-03-11,2020-03-14,경상북도,맑음,0.0,2665836
3995,2020-03-11,2020-03-14,경상남도,맑음,10.0,3362553
3996,2020-03-12,2020-03-15,서울.인천.경기,맑음,20.0,25925799
3997,2020-03-12,2020-03-15,충청북도,구름많고 눈,60.0,1600007
3998,2020-03-12,2020-03-15,충청남도,구름많고 눈,60.0,2123709
3999,2020-03-12,2020-03-15,강원영서,구름많고 눈,60.0,770751
4000,2020-03-12,2020-03-15,강원영동,맑음,10.0,770751
4001,2020-03-12,2020-03-15,전라북도,구름많고 비/눈,70.0,1818917
4002,2020-03-12,2020-03-15,전라남도,구름많고 비/눈,60.0,1868745
4003,2020-03-12,2020-03-15,경상북도,맑음,20.0,2665836
4004,2020-03-12,2020-03-15,경상남도,맑음,10.0,3362553
4005,2020-03-13,2020-03-16,서울.인천.경기,맑음,0.0,25925799
4006,2020-03-13,2020-03-16,충청북도,맑음,0.0,1600007
4007,2020-03-13,2020-03-16,충청남도,맑음,0.0,2123709
4008,2020-03-13,2020-03-16,강원영서,맑음,0.0,770751
4009,2020-03-13,2020-03-16,강원영동,구름많고 눈,90.0,770751
4010,2020-03-13,2020-03-16,전라북도,맑음,0.0,1818917
4011,2020-03-13,2020-03-16,전라남도,맑음,0.0,1868745
4012,2020-03-13,2020-03-16,경상북도,맑음,0.0,2665836
4013,2020-03-13,2020-03-16,경상남도,맑음,0.0,3362553
4014,2020-03-14,2020-03-17,서울.인천.경기,구름많음,30.0,25925799
4015,2020-03-14,2020-03-17,충청북도,맑음,10.0,1600007
4016,2020-03-14,2020-03-17,충청남도,구름많음,20.0,2123709
4017,2020-03-14,2020-03-17,강원영서,구름많고 비/눈,60.0,770751
4018,2020-03-14,2020-03-17,강원영동,맑음,0.0,770751
4019,2020-03-14,2020-03-17,전라북도,구름많음,20.0,1818917
4020,2020-03-14,2020-03-17,전라남도,구름많음,20.0,1868745
4021,2020-03-14,2020-03-17,경상북도,구름많음,20.0,2665836
4022,2020-03-14,2020-03-17,경상남도,구름많음,20.0,3362553
4023,2020-03-15,2020-03-18,서울.인천.경기,맑음,0.0,25925799
4024,2020-03-15,2020-03-18,충청북도,맑음,0.0,1600007
4025,2020-03-15,2020-03-18,충청남도,맑음,0.0,2123709
4026,2020-03-15,2020-03-18,강원영서,맑음,0.0,770751
4027,2020-03-15,2020-03-18,강원영동,맑음,0.0,770751
4028,2020-03-15,2020-03-18,전라북도,맑음,0.0,1818917
4029,2020-03-15,2020-03-18,전라남도,맑음,0.0,1868745
4030,2020-03-15,2020-03-18,경상북도,맑음,0.0,2665836
4031,2020-03-15,2020-03-18,경상남도,맑음,0.0,3362553
4032,2020-03-16,2020-03-19,서울.인천.경기,구름많고 비,70.0,25925799
4033,2020-03-16,2020-03-19,충청북도,구름많고 비,60.0,1600007
4034,2020-03-16,2020-03-19,충청남도,구름많고 비,60.0,2123709
4035,2020-03-16,2020-03-19,강원영서,구름많고 비,80.0,770751
4036,2020-03-16,2020-03-19,강원영동,맑음,20.0,770751
4037,2020-03-16,2020-03-19,전라북도,구름많고 비,60.0,1818917
4038,2020-03-16,2020-03-19,전라남도,맑음,20.0,1868745
4039,2020-03-16,2020-03-19,경상북도,맑음,10.0,2665836
4040,2020-03-16,2020-03-19,경상남도,맑음,10.0,3362553
4041,2020-03-17,2020-03-20,서울.인천.경기,맑음,0.0,25925799
4042,2020-03-17,2020-03-20,충청북도,맑음,0.0,1600007
4043,2020-03-17,2020-03-20,충청남도,맑음,0.0,2123709
4044,2020-03-17,2020-03-20,강원영서,맑음,0.0,770751
4045,2020-03-17,2020-03-20,강원영동,맑음,0.0,770751
4046,2020-03-17,2020-03-20,전라북도,맑음,0.0,1818917
4047,2020-03-17,2020-03-20,전라남도,맑음,0.0,1868745
4048,2020-03-17,2020-03-20,경상북도,맑음,0.0,2665836
4049,2020-03-17,2020-03-20,경상남도,맑음,0.0,3362553
4050,2020-03-18,2020-03-21,서울.인천.경기,맑음,10.0,25925799
4051,2020-03-18,2020-03-21,충청북도,맑음,0.0,1600007
4052,2020-03-18,2020-03-21,충청남도,맑음,0.0,2123709
4053,2020-03-18,2020-03-21,강원영서,구름많음,40.0,770751
4054,2020-03-18,2020-03-21,강원영동,맑음,0.0,770751
4055,2020-03-18,2020-03-21,전라북도,맑음,0.0,1818917
4056,2020-03-18,2020-03-21,전라남도,맑음,0.0,1868745
4057,2020-03-18,2020-03-21,경상북도,맑음,0.0,2665836
4058,2020-03-18,2020-03-21,경상남도,맑음,0.0,3362553
4059,2020-03-19,2020-03-22,서울.인천.경기,맑음,20.0,25925799
4060,2020-03-19,2020-03-22,충청북도,구름많음,40.0,1600007
4061,2020-03-19,2020-03-22,충청남도,구름많음,40.0,2123709
4062,2020-03-19,2020-03-22,강원영서,맑음,20.0,770751
4063,2020-03-19,2020-03-22,강원영동,맑음,20.0,770751
4064,2020-03-19,2020-03-22,전라북도,구름많음,30.0,1818917
4065,2020-03-19,2020-03-22,전라남도,구름많음,30.0,1868745
4066,2020-03-19,2020-03-22,경상북도,구름많음,20.0,2665836
4067,2020-03-19,2020-03-22,경상남도,구름많음,30.0,3362553
4068,2020-03-20,2020-03-23,서울.인천.경기,맑음,0.0,25925799
4069,2020-03-20,2020-03-23,충청북도,맑음,0.0,1600007
4070,2020-03-20,2020-03-23,충청남도,맑음,0.0,2123709
4071,2020-03-20,2020-03-23,강원영서,맑음,0.0,770751
4072,2020-03-20,2020-03-23,강원영동,맑음,0.0,770751
4073,2020-03-20,2020-03-23,전라북도,맑음,0.0,1818917
4074,2020-03-20,2020-03-23,전라남도,맑음,0.0,1868745
4075,2020-03-20,2020-03-23,경상북도,맑음,0.0,2665836
4076,2020-03-20,2020-03-23,경상남도,맑음,0.0,3362553
4077,2020-03-21,2020-03-24,서울.인천.경기,맑음,0.0,25925799
4078,2020-03-21,2020-03-24,충청북도,맑음,0.0,1600007
4079,2020-03-21,2020-03-24,충청남도,맑음,0.0,2123709
4080,2020-03-21,2020-03-24,강원영서,맑음,0.0,770751
4081,2020-03-21,2020-03-24,강원영동,맑음,0.0,770751
4082,2020-03-21,2020-03-24,전라북도,맑음,0.0,1818917
4083,2020-03-21,2020-03-24,전라남도,맑음,0.0,1868745
4084,2020-03-21,2020-03-24,경상북도,맑음,0.0,2665836
4085,2020-03-21,2020-03-24,경상남도,맑음,0.0,3362553
4086,2020-03-22,2020-03-25,서울.인천.경기,맑음,0.0,25925799
4087,2020-03-22,2020-03-25,충청북도,맑음,0.0,1600007
4088,2020-03-22,2020-03-25,충청남도,맑음,0.0,2123709
4089,2020-03-22,2020-03-25,강원영서,맑음,0.0,770751
4090,2020-03-22,2020-03-25,강원영동,맑음,0.0,770751
4091,2020-03-22,2020-03-25,전라북도,맑음,0.0,1818917
4092,2020-03-22,2020-03-25,전라남도,맑음,0.0,1868745
4093,2020-03-22,2020-03-25,경상북도,맑음,0.0,2665836
4094,2020-03-22,2020-03-25,경상남도,맑음,0.0,3362553
4095,2020-03-23,2020-03-26,서울.인천.경기,흐림,40.0,25925799
4096,2020-03-23,2020-03-26,충청북도,흐리고 비,60.0,1600007
4097,2020-03-23,2020-03-26,충청남도,흐리고 비,60.0,2123709
4098,2020-03-23,2020-03-26,강원영서,구름많음,30.0,770751
4099,2020-03-23,2020-03-26,강원영동,구름많음,30.0,770751
4100,2020-03-23,2020-03-26,전라북도,흐리고 비,70.0,1818917
4101,2020-03-23,2020-03-26,전라남도,흐리고 비,90.0,1868745
4102,2020-03-23,2020-03-26,경상북도,흐리고 비,60.0,2665836
4103,2020-03-23,2020-03-26,경상남도,흐리고 비,70.0,3362553
4104,2020-03-24,2020-03-27,서울.인천.경기,흐리고 비,100.0,25925799
4105,2020-03-24,2020-03-27,충청북도,흐리고 비,100.0,1600007
4106,2020-03-24,2020-03-27,충청남도,흐리고 비,100.0,2123709
4107,2020-03-24,2020-03-27,강원영서,흐리고 비,100.0,770751
4108,2020-03-24,2020-03-27,강원영동,흐리고 비,90.0,770751
4109,2020-03-24,2020-03-27,전라북도,흐리고 비,100.0,1818917
4110,2020-03-24,2020-03-27,전라남도,흐리고 비,100.0,1868745
4111,2020-03-24,2020-03-27,경상북도,흐리고 비,100.0,2665836
4112,2020-03-24,2020-03-27,경상남도,흐리고 비,100.0,3362553
4113,2020-03-25,2020-03-28,서울.인천.경기,구름많음,30.0,25925799
4114,2020-03-25,2020-03-28,충청북도,구름많음,30.0,1600007
4115,2020-03-25,2020-03-28,충청남도,구름많음,30.0,2123709
4116,2020-03-25,2020-03-28,강원영서,구름많음,30.0,770751
4117,2020-03-25,2020-03-28,강원영동,흐리고 비,60.0,770751
4118,2020-03-25,2020-03-28,전라북도,구름많음,30.0,1818917
4119,2020-03-25,2020-03-28,전라남도,구름많음,30.0,1868745
4120,2020-03-25,2020-03-28,경상북도,구름많음,30.0,2665836
4121,2020-03-25,2020-03-28,경상남도,흐림,40.0,3362553
