,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
2246,1592940000000,20,100552,201639,여수돌산갓김치7kg,농수축," 39,900 ",44964652.0
2247,1592941200000,20,100552,201639,여수돌산갓김치7kg,농수축," 39,900 ",44964652.0
2248,1592942400000,20,100552,201639,여수돌산갓김치7kg,농수축," 39,900 ",42883280.0
2249,1592943600000,20,100638,201956,램프쿡 자동회전냄비,주방," 109,000 ",26422342.0
2250,1592944800000,20,100638,201956,램프쿡 자동회전냄비,주방," 109,000 ",26422342.0
2251,1592946000000,20,100638,201956,램프쿡 자동회전냄비,주방," 109,000 ",23169694.0
2252,1592947200000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",21783264.0
2253,1592947200000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",19184874.0
2254,1592948400000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",21783264.0
2255,1592948400000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",19184874.0
2256,1592949600000,20,100068,200184,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",22239994.0
2257,1592949600000,20,100068,200179,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",19532288.0
2258,1592950800000,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20422352.0
2259,1592950800000,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전," 1,499,000 ",21554432.0
2260,1592952000000,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20422352.0
2261,1592952000000,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전," 1,499,000 ",21554432.0
2262,1592953200000,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20651080.0
2263,1592953200000,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전," 1,499,000 ",21783162.0
2264,1592954400000,20,100654,201979,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능," 75,050 ",27268864.0
2265,1592954400000,20,100654,201976,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능," 79,000 ",26184990.0
2266,1592955600000,20,100654,201979,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능," 75,050 ",27268864.0
2267,1592955600000,20,100654,201976,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능," 79,000 ",26184990.0
2268,1592956800000,20,100654,201979,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능," 75,050 ",22986660.0
2269,1592956800000,20,100654,201976,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능," 79,000 ",22192318.0
2270,1592958000000,20,100739,202166,"아이러너 런닝머신 (P100,X7)",무형, - ,0.0
2271,1592959200000,20,100739,202166,"아이러너 런닝머신 (P100,X7)",무형, - ,0.0
2272,1592960400000,20,100739,202166,"아이러너 런닝머신 (P100,X7)",무형, - ,0.0
2273,1592961600000,20,100714,202084,젠트웰 남성 썸머티셔츠 4종,의류," 39,000 ",22863438.0
2274,1592962800000,16,100714,202084,젠트웰 남성 썸머티셔츠 4종,의류," 39,000 ",14525104.0
2275,1592964000000,20,100714,202084,젠트웰 남성 썸머티셔츠 4종,의류," 39,000 ",18351560.0
2276,1592979600000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",21485984.0
2277,1592980800000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",21485984.0
2278,1592982000000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",22378302.0
2279,1592983200000,20,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화," 39,900 ",21799980.0
2280,1592984400000,20,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화," 39,900 ",21799980.0
2281,1592985600000,20,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화," 39,900 ",23282900.0
2282,1592986800000,20,100804,202368,에버홈 글라스텐 다지기,주방," 59,800 ",24449554.0
2283,1592988000000,20,100804,202368,에버홈 글라스텐 다지기,주방," 59,800 ",24449554.0
2284,1592989200000,20,100804,202368,에버홈 글라스텐 다지기,주방," 59,800 ",28350572.0
2285,1592990400000,20,100538,201617,한입직화장어구이10팩,농수축," 49,900 ",26921502.0
2286,1592991600000,20,100538,201617,한입직화장어구이10팩,농수축," 49,900 ",26921502.0
2287,1592992800000,20,100538,201617,한입직화장어구이10팩,농수축," 49,900 ",31078162.0
2288,1592994000000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",30289340.0
2289,1592994000000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",30727344.0
2290,1592995200000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",30289340.0
2291,1592995200000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",30727344.0
2292,1592996400000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",33754164.0
2293,1592996400000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",33600580.0
2294,1592997600000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",33712788.0
2295,1592998800000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",33712788.0
2296,1593000000000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",34419144.0
2297,1593001200000,20,100138,200370,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품," 369,000 ",30109024.0
2298,1593002400000,20,100138,200370,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품," 369,000 ",30109024.0
2299,1593003600000,20,100138,200370,보국 에어젯 무빙 에어컨   BKPF-19R22AC,생활용품," 369,000 ",28814214.0
2300,1593004800000,20,100560,201657,NEW슬리미플러스/슬리미라인(렌탈),무형, - ,0.0
2301,1593006000000,20,100560,201657,NEW슬리미플러스/슬리미라인(렌탈),무형, - ,0.0
2302,1593007200000,20,100560,201657,NEW슬리미플러스/슬리미라인(렌탈),무형, - ,0.0
2303,1593008400000,20,100363,201151,에이유플러스 아이스크림 필링(최저가),이미용," 39,900 ",33969056.0
2304,1593009600000,20,100363,201151,에이유플러스 아이스크림 필링(최저가),이미용," 39,900 ",33969056.0
2305,1593010800000,20,100363,201151,에이유플러스 아이스크림 필링(최저가),이미용," 39,900 ",36865940.0
2306,1593012000000,20,100169,200582,유귀열의 The 귀한 능이 누룽지삼계탕 1.2kg 9팩,농수축," 55,900 ",38859320.0
2307,1593013200000,20,100169,200582,유귀열의 The 귀한 능이 누룽지삼계탕 1.2kg 9팩,농수축," 55,900 ",38859320.0
2308,1593014400000,20,100169,200582,유귀열의 The 귀한 능이 누룽지삼계탕 1.2kg 9팩,농수축," 55,900 ",43371416.0
2309,1593015600000,20,100599,201952,푸마 순면 100% 언더셔츠 7종 데일리 패키지(5차),속옷," 69,000 ",36539770.0
2310,1593016800000,20,100599,201952,푸마 순면 100% 언더셔츠 7종 데일리 패키지(5차),속옷," 69,000 ",36539770.0
2311,1593018000000,20,100599,201952,푸마 순면 100% 언더셔츠 7종 데일리 패키지(5차),속옷," 69,000 ",40189640.0
2312,1593019200000,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축," 49,900 ",46028296.0
2313,1593020400000,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축," 49,900 ",46028296.0
2314,1593021600000,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축," 49,900 ",48617184.0
2315,1593022800000,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방," 119,000 ",40223950.0
2316,1593022800000,20,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방," 109,000 ",34483980.0
2317,1593024000000,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방," 119,000 ",40223950.0
2318,1593024000000,20,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방," 109,000 ",34483980.0
2319,1593025200000,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방," 119,000 ",36321864.0
2320,1593025200000,20,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방," 109,000 ",30417062.0
2321,1593026400000,20,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용," 54,000 ",46210804.0
2322,1593027600000,20,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용," 54,000 ",46210804.0
2323,1593028800000,20,100327,201033,[VONIN]보닌 남성기초세트(워터로션),이미용," 54,000 ",43529536.0
2324,1593030000000,20,100080,200216,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷," 79,900 ",32786332.0
2325,1593031200000,20,100080,200216,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷," 79,900 ",32786332.0
2326,1593032400000,20,100080,200216,아키 라이크라 릴렉스 보정브라 패키지(뉴아키28차),속옷," 79,900 ",31198586.0
2327,1593033600000,20,100148,200419,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23302894.0
2328,1593033600000,20,100148,200416,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20039992.0
2329,1593034800000,20,100148,200419,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23302894.0
2330,1593034800000,20,100148,200416,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20039992.0
2331,1593036000000,20,100148,200419,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23512892.0
2332,1593036000000,20,100148,200416,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20268718.0
2333,1593037200000,20,100573,201726,신모델 무풍슬림 에어컨 슬림 18형홈멀티 / AF18T5774WZRT + 삼성 선풍기 2대SFN-M35GFGB,가전," 2,399,000 ",29073042.0
2334,1593037200000,20,100573,201727,신모델 삼성 무풍슬림 18형 화이트(절전) 스탠드 (AF18T5774WZT)  + 삼성 선풍기 2대(SFN-M35GFGB),가전," 1,999,000 ",25685594.0
2335,1593037200000,20,100573,201725,신모델 무풍 슬림 16형 화이트(절전) 홈멀티 (AF16T5774WZRT) + 삼성 선풍기 2대(SFN-M35GFGB),가전," 2,199,000 ",27389708.0
2336,1593037200000,20,100573,201724,신모델 무풍 슬림 16형 화이트(절전) 스탠드(AF16T5774WZT) + 삼성 선풍기 2대 (SFN-M35GFGB),가전," 1,799,000 ",24001282.0
2337,1593038400000,20,100573,201726,신모델 무풍슬림 에어컨 슬림 18형홈멀티 / AF18T5774WZRT + 삼성 선풍기 2대SFN-M35GFGB,가전," 2,399,000 ",29073042.0
2338,1593038400000,20,100573,201727,신모델 삼성 무풍슬림 18형 화이트(절전) 스탠드 (AF18T5774WZT)  + 삼성 선풍기 2대(SFN-M35GFGB),가전," 1,999,000 ",25685594.0
2339,1593038400000,20,100573,201725,신모델 무풍 슬림 16형 화이트(절전) 홈멀티 (AF16T5774WZRT) + 삼성 선풍기 2대(SFN-M35GFGB),가전," 2,199,000 ",27389708.0
2340,1593038400000,20,100573,201724,신모델 무풍 슬림 16형 화이트(절전) 스탠드(AF16T5774WZT) + 삼성 선풍기 2대 (SFN-M35GFGB),가전," 1,799,000 ",24001276.0
2341,1593039600000,20,100573,201726,신모델 무풍슬림 에어컨 슬림 18형홈멀티 / AF18T5774WZRT + 삼성 선풍기 2대SFN-M35GFGB,가전," 2,399,000 ",29242854.0
2342,1593039600000,20,100573,201727,신모델 삼성 무풍슬림 18형 화이트(절전) 스탠드 (AF18T5774WZT)  + 삼성 선풍기 2대(SFN-M35GFGB),가전," 1,999,000 ",25876600.0
2343,1593039600000,20,100573,201725,신모델 무풍 슬림 16형 화이트(절전) 홈멀티 (AF16T5774WZRT) + 삼성 선풍기 2대(SFN-M35GFGB),가전," 2,199,000 ",27565600.0
2344,1593039600000,20,100573,201724,신모델 무풍 슬림 16형 화이트(절전) 스탠드(AF16T5774WZT) + 삼성 선풍기 2대 (SFN-M35GFGB),가전," 1,799,000 ",24221068.0
2345,1593040800000,60,100848,202508,TCOM_현대해상 (무)하이콜운전자상해보험,무형, - ,0.0
2346,1593044400000,20,100379,201242,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품," 259,000 ",21426102.0
2347,1593045600000,20,100379,201242,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품," 259,000 ",21426102.0
2348,1593046800000,20,100379,201242,파격할인 프리미엄 니봇 시그니처 로봇청소기 + 셰퍼데일리 청소기,생활용품," 259,000 ",21875064.0
2349,1593048000000,20,100320,201016,올바로 문어발 샤워기 1+1,생활용품," 54,900 ",21758334.0
2350,1593048000000,20,100320,201017,올바로 문어발 샤워기 1세트,생활용품," 28,900 ",20905868.0
2351,1593049200000,16,100320,201016,올바로 문어발 샤워기 1+1,생활용품," 54,900 ",13893364.0
2352,1593049200000,16,100320,201017,올바로 문어발 샤워기 1세트,생활용품," 28,900 ",15261505.0
2353,1593050400000,20,100320,201016,올바로 문어발 샤워기 1+1,생활용품," 54,900 ",18368416.0
2354,1593050400000,20,100320,201017,올바로 문어발 샤워기 1세트,생활용품," 28,900 ",19025022.0
2355,1593066000000,20,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품," 70,900 ",21392884.0
2356,1593066000000,20,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품," 120,900 ",19200914.0
2357,1593067200000,20,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품," 70,900 ",21392884.0
2358,1593067200000,20,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품," 120,900 ",19200914.0
2359,1593068400000,20,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품," 70,900 ",23581740.0
2360,1593068400000,20,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품," 120,900 ",19432914.0
2361,1593069600000,20,100480,201456,라라쎄 자수 레이스 롱원피스 패키지(원피스 2종+볼레로 1종),의류," 49,800 ",21507424.0
2362,1593070800000,20,100480,201456,라라쎄 자수 레이스 롱원피스 패키지(원피스 2종+볼레로 1종),의류," 49,800 ",21507424.0
2363,1593072000000,20,100480,201456,라라쎄 자수 레이스 롱원피스 패키지(원피스 2종+볼레로 1종),의류," 49,800 ",23186424.0
2364,1593073200000,20,100003,200004,PN  메가티타늄 후라이팬 기본세트,주방," 68,000 ",25756870.0
2365,1593073200000,20,100003,200003,PN 메가티타늄 후라이팬+IH 인덕션 1구 풀세트,주방," 98,000 ",20730346.0
2366,1593074400000,20,100003,200004,PN  메가티타늄 후라이팬 기본세트,주방," 68,000 ",25756870.0
2367,1593074400000,20,100003,200003,PN 메가티타늄 후라이팬+IH 인덕션 1구 풀세트,주방," 98,000 ",20730346.0
2368,1593075600000,20,100003,200004,PN  메가티타늄 후라이팬 기본세트,주방," 68,000 ",28419850.0
2369,1593075600000,20,100003,200003,PN 메가티타늄 후라이팬+IH 인덕션 1구 풀세트,주방," 98,000 ",22258172.0
2370,1593076800000,20,100542,201623,진도기삼활전복25마리,농수축," 59,900 ",28367832.0
2371,1593078000000,20,100542,201623,진도기삼활전복25마리,농수축," 59,900 ",28367832.0
2372,1593079200000,20,100542,201623,진도기삼활전복25마리,농수축," 59,900 ",31041136.0
2373,1593080400000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",30347882.0
2374,1593081600000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",30347882.0
2375,1593082800000,20,100773,202259,엘렌실라 그린 에너지 썬스틱(6+박스마스크),이미용," 39,900 ",33712788.0
2376,1593084000000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",26247504.0
2377,1593085200000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",26247504.0
2378,1593086400000,20,100428,201341,프로피쿡 스퀘어 에어프라이어 5.5L (종이호일),주방," 89,000 ",26165024.0
2379,1593087600000,20,100314,201014,엘렌실라&코즈미 쑥클렌져(펌핑기),이미용," 49,000 ",32589158.0
2380,1593088800000,20,100314,201014,엘렌실라&코즈미 쑥클렌져(펌핑기),이미용," 49,000 ",32589158.0
2381,1593090000000,20,100314,201014,엘렌실라&코즈미 쑥클렌져(펌핑기),이미용," 49,000 ",32503190.0
2382,1593091200000,20,100034,200997, 레노마 우/양산 2종세트,잡화," 49,000 ",32503190.0
2383,1593092400000,20,100034,200997, 레노마 우/양산 2종세트,잡화," 49,000 ",32503190.0
2384,1593093600000,20,100034,200997, 레노마 우/양산 2종세트,잡화," 49,000 ",32532860.0
2385,1593094800000,20,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품," 139,000 ",25959932.0
2386,1593096000000,20,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품," 139,000 ",25959932.0
2387,1593097200000,20,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품," 139,000 ",37557460.0
2388,1593098400000,20,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷," 129,000 ",41700970.0
2389,1593099600000,20,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷," 129,000 ",41700970.0
2390,1593100800000,20,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷," 129,000 ",41943590.0
2391,1593102000000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",38215292.0
2392,1593103200000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",38215292.0
2393,1593104400000,20,100167,200588,유귀열의 귀한 갓김치 5kg,농수축," 30,900 ",41827516.0
2394,1593105600000,20,100523,201591,현대어찬 손질갈치 14팩,농수축," 37,900 ",43467200.0
2395,1593106800000,20,100523,201591,현대어찬 손질갈치 14팩,농수축," 37,900 ",43467200.0
2396,1593108000000,20,100523,201591,현대어찬 손질갈치 14팩,농수축," 37,900 ",46619204.0
2397,1593109200000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",48617184.0
2398,1593109200000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",48617184.0
2399,1593110400000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",48617184.0
2400,1593110400000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",48617184.0
2401,1593111600000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",46244370.0
2402,1593111600000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",46244370.0
2403,1593112800000,20,100290,202242,클라쎄 벽걸이 에어컨 MKRA06DTB,가전," 449,000 ",22502530.0
2404,1593112800000,20,100290,202245,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전," 749,000 ",20289226.0
2405,1593114000000,20,100290,202242,클라쎄 벽걸이 에어컨 MKRA06DTB,가전," 449,000 ",22502516.0
2406,1593114000000,20,100290,202245,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전," 749,000 ",20289218.0
2407,1593115200000,20,100290,202242,클라쎄 벽걸이 에어컨 MKRA06DTB,가전," 449,000 ",22698566.0
2408,1593115200000,20,100290,202245,클라쎄 벽걸이 에어컨 TDOZ-S10JK,가전," 749,000 ",21084190.0
2409,1593116400000,20,100205,200724,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구," 548,000 ",23215894.0
2410,1593116400000,20,100205,200727,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구," 598,000 ",23453496.0
2411,1593116400000,20,100205,200730,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구," 648,000 ",23063062.0
2412,1593117600000,20,100205,200724,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구," 548,000 ",23215894.0
2413,1593117600000,20,100205,200727,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구," 598,000 ",23453496.0
2414,1593117600000,20,100205,200730,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구," 648,000 ",23063062.0
2415,1593118800000,20,100205,200724,보루네오 델루나 유로탑 슬라이딩 LED침대 슈퍼싱글,가구," 548,000 ",23265722.0
2416,1593118800000,20,100205,200727,보루네오 델루나 유로탑 슬라이딩 LED침대 퀸,가구," 598,000 ",23527014.0
2417,1593118800000,20,100205,200730,보루네오 델루나 유로탑 슬라이딩 LED침대 킹,가구," 648,000 ",23614490.0
2418,1593120000000,20,100785,202296,전철우냉면25인분,농수축," 40,900 ",40929868.0
2419,1593121200000,20,100785,202296,전철우냉면25인분,농수축," 40,900 ",40929868.0
2420,1593122400000,20,100785,202296,전철우냉면25인분,농수축," 40,900 ",38848508.0
2421,1593123600000,20,100511,201572,국내산 손질 통오징어 10팩,농수축," 47,900 ",38962236.0
2422,1593124800000,20,100511,201572,국내산 손질 통오징어 10팩,농수축," 47,900 ",38962236.0
2423,1593126000000,20,100511,201572,국내산 손질 통오징어 10팩,농수축," 47,900 ",34904996.0
2424,1593127200000,20,100073,200195,삼성화재 행복한파트너 주택상해윤전자(올케어),무형, - ,0.0
2425,1593128400000,20,100073,200195,삼성화재 행복한파트너 주택상해윤전자(올케어),무형, - ,0.0
2426,1593129600000,20,100073,200195,삼성화재 행복한파트너 주택상해윤전자(올케어),무형, - ,0.0
2427,1593130800000,20,100035,200057,임화자의 명인육포 15g x 40봉,농수축," 39,900 ",29769674.0
2428,1593132000000,20,100035,200057,임화자의 명인육포 15g x 40봉,농수축," 39,900 ",29769674.0
2429,1593133200000,9,100035,200057,임화자의 명인육포 15g x 40봉,농수축," 39,900 ",14175506.0
2430,1593134400000,20,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방," 129,000 ",26204220.0
2431,1593134400000,20,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방," 119,000 ",24576886.0
2432,1593135600000,16,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방," 129,000 ",20006296.0
2433,1593135600000,16,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방," 119,000 ",20526840.0
2434,1593136800000,20,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방," 129,000 ",25859488.0
2435,1593136800000,20,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방," 119,000 ",24396982.0
2436,1593152400000,20,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용," 39,800 ",21005810.0
2437,1593153600000,20,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용," 39,800 ",21005810.0
2438,1593154800000,20,100331,201039,셀럽by재클린 새치컬러염색제 시즌2,이미용," 39,800 ",21810972.0
2439,1593156000000,20,100647,201968,로질리 도로시 원피스 3종,의류," 39,800 ",21810972.0
2440,1593157200000,20,100647,201968,로질리 도로시 원피스 3종,의류," 39,800 ",21810974.0
2441,1593158400000,20,100647,201968,로질리 도로시 원피스 3종,의류," 39,800 ",23285866.0
2442,1593159600000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",23822046.0
2443,1593160800000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",23822046.0
2444,1593162000000,20,100330,201036,LG생활건강 샤프란아우라 고농축 섬유유연제,생활용품," 30,900 ",27157918.0
2445,1593163200000,20,100535,201613,갓바위대천김도시락김120봉,농수축," 29,900 ",27241212.0
2446,1593163200000,20,100535,201614,갓바위전장김27봉,농수축," 29,900 ",27241212.0
2447,1593164400000,20,100535,201613,갓바위대천김도시락김120봉,농수축," 29,900 ",27241212.0
2448,1593164400000,20,100535,201614,갓바위전장김27봉,농수축," 29,900 ",27241212.0
2449,1593165600000,20,100535,201613,갓바위대천김도시락김120봉,농수축," 29,900 ",31864626.0
2450,1593165600000,20,100535,201614,갓바위전장김27봉,농수축," 29,900 ",31864626.0
2451,1593166800000,20,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화," 39,900 ",30347868.0
2452,1593168000000,20,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화," 39,900 ",30347868.0
2453,1593169200000,20,100759,202212,아가타 토오픈 부티 샌들 + 웨지 뮬,잡화," 39,900 ",33712788.0
2454,1593170400000,20,100593,201814,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품," 268,000 ",22000054.0
2455,1593170400000,20,100593,201818,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품," 268,000 ",22000054.0
2456,1593170400000,20,100593,201812,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품," 148,000 ",19961692.0
2457,1593170400000,20,100593,201816,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품," 148,000 ",19961692.0
2458,1593171600000,20,100593,201814,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품," 268,000 ",22000054.0
2459,1593171600000,20,100593,201818,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품," 268,000 ",22000054.0
2460,1593171600000,20,100593,201812,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품," 148,000 ",19961692.0
2461,1593171600000,20,100593,201816,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품," 148,000 ",19961692.0
2462,1593172800000,20,100593,201814,신일써큘레이터 스탠드 블랙+블랙(SIF-R09DBK),생활용품," 268,000 ",20717366.0
2463,1593172800000,20,100593,201818,신일써큘레이터 스탠드 화이트+화이트(SIF-R09DWH),생활용품," 268,000 ",20717366.0
2464,1593172800000,20,100593,201812,신일써큘레이터 스탠드 블랙(SIF-R09DBK),생활용품," 148,000 ",20849952.0
2465,1593172800000,20,100593,201816,신일써큘레이터 스탠드 화이트(SIF-R09DWH),생활용품," 148,000 ",20849952.0
2466,1593174000000,20,100659,201988,웰스(Wells)  정수기 렌탈,무형, - ,0.0
2467,1593175200000,20,100659,201988,웰스(Wells)  정수기 렌탈,무형, - ,0.0
2468,1593176400000,20,100659,201988,웰스(Wells)  정수기 렌탈,무형, - ,0.0
2469,1593177600000,20,100365,201153,레비노블 자외선 차단 양산 1+1세트,잡화," 54,800 ",32111804.0
2470,1593177600000,20,100365,201154,레비노블 자외선 차단 양산 1세트,잡화," 39,800 ",34216604.0
2471,1593178800000,20,100365,201153,레비노블 자외선 차단 양산 1+1세트,잡화," 54,800 ",32111804.0
2472,1593178800000,20,100365,201154,레비노블 자외선 차단 양산 1세트,잡화," 39,800 ",34216604.0
2473,1593180000000,20,100365,201153,레비노블 자외선 차단 양산 1+1세트,잡화," 54,800 ",32111554.0
2474,1593180000000,20,100365,201154,레비노블 자외선 차단 양산 1세트,잡화," 39,800 ",33991540.0
2475,1593181200000,20,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷," 39,900 ",33969050.0
2476,1593182400000,20,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷," 39,900 ",33969050.0
